Detector,Time,qPKW
16219V72812_2,37880,1
16219V72812_4,37880,1
21801V72158_1,37880,1
27372V72852_1,37880,2
27372V72852_2,37880,1
81077V72158_1,37880,2
88356V72157_1,37880,1
04211V1677432_2,37890,1
16219V72812_1,37890,4
16219V72812_2,37890,1
16219V72812_4,37890,1
27372V72852_2,37890,1
81077V72158_1,37890,1
88356V72157_1,37890,1
04211V1677432_2,37900,3
04300V72813_1,37900,1
16219V72812_1,37900,3
27372V72852_2,37900,1
81077V72158_1,37900,1
88356V72157_1,37900,1
04211V1677432_2,37910,1
10236V72161_2,37910,1
10236V72161_4,37910,1
16219V72812_1,37910,2
16219V72812_2,37910,1
04211V1677432_2,37920,1
10236V72161_4,37920,1
16219V72812_1,37920,2
27372V72852_2,37920,2
81077V72158_1,37920,1
81077V72158_2,37920,1
81077V72158_3,37920,2
04211V1677432_2,37930,2
04300V72813_1,37930,1
16219V72812_1,37930,1
21801V72158_1,37930,2
81077V72158_1,37930,1
81077V72158_2,37930,1
81077V72158_3,37930,3
04211V1677432_2,37940,1
04300V72813_3,37940,1
21801V72158_2,37940,1
27372V72852_1,37940,1
27372V72852_2,37940,1
81077V72158_1,37940,1
81077V72158_2,37940,1
81077V72158_3,37940,3
81077V72158_4,37940,1
88356V72157_1,37940,1
04211V1677432_2,37950,1
27372V72852_2,37950,1
81077V72158_1,37950,1
81077V72158_2,37950,1
81077V72158_3,37950,1
81077V72158_4,37950,1
04211V1677432_2,37960,1
10236V72161_1,37960,1
16219V72812_2,37960,1
27372V72852_2,37960,2
81077V72158_1,37960,1
81077V72158_2,37960,1
81077V72158_3,37960,1
81077V72158_4,37960,1
04211V1677432_2,37970,2
04300V72813_1,37970,1
10236V72161_2,37970,1
21801V72158_1,37970,1
81077V72158_1,37970,1
81077V72158_2,37970,1
81077V72158_3,37970,1
81077V72158_4,37970,1
04211V1677432_2,37980,1
21801V72158_1,37980,2
81077V72158_1,37980,1
81077V72158_2,37980,1
04211V1677432_2,37990,1
04300V72813_1,37990,1
10236V72161_2,37990,1
21801V72158_1,37990,2
81077V72158_1,37990,1
81077V72158_2,37990,1
81077V72158_4,37990,1
04211V1677432_2,38000,2
16219V72812_1,38000,1
21801V72158_1,38000,1
27372V72852_2,38000,1
81077V72158_1,38000,1
81077V72158_2,38000,1
81077V72158_3,38000,1
81077V72158_4,38000,1
04211V1677432_2,38010,2
16219V72812_1,38010,1
16219V72812_2,38010,1
27372V72852_2,38010,1
81077V72158_1,38010,1
81077V72158_2,38010,1
81077V72158_3,38010,1
04211V1677432_2,38020,1
04300V72813_1,38020,1
04300V72813_3,38020,1
10236V72161_1,38020,1
16219V72812_2,38020,2
21801V72158_1,38020,1
27372V72852_2,38020,1
04211V1677432_1,38030,1
04211V1677432_2,38030,1
04300V72813_3,38030,1
16219V72812_1,38030,1
16219V72812_2,38030,1
21801V72158_1,38030,1
27372V72852_2,38030,1
04211V1677432_2,38040,1
04300V72813_1,38040,1
10236V72161_2,38040,1
16219V72812_1,38040,2
21801V72158_1,38040,1
04211V1677432_2,38050,1
04300V72813_3,38050,1
16219V72812_1,38050,1
21801V72158_1,38050,1
04211V1677432_2,38060,2
10236V72161_2,38060,1
10236V72161_4,38060,1
16219V72812_2,38060,1
21801V72158_1,38060,2
21801V72158_2,38060,1
27372V72852_2,38060,1
04211V1677432_2,38070,1
10236V72161_4,38070,1
27372V72852_1,38070,1
27372V72852_2,38070,1
81077V72158_2,38070,1
04211V1677432_2,38080,2
16219V72812_1,38080,1
27372V72852_2,38080,1
81077V72158_2,38080,1
88356V72157_1,38080,1
04211V1677432_2,38090,1
04300V72813_1,38090,1
16219V72812_1,38090,1
16219V72812_2,38090,1
27372V72852_1,38090,1
04211V1677432_2,38100,1
04300V72813_1,38100,1
16219V72812_2,38100,4
27372V72852_2,38100,1
04211V1677432_1,38110,1
04211V1677432_2,38110,1
16219V72812_2,38110,3
16219V72812_4,38110,1
21801V72158_1,38110,2
16219V72812_2,38120,1
21801V72158_1,38120,1
04211V1677432_2,38130,1
04300V72813_1,38130,1
27372V72852_1,38130,1
88356V72157_1,38130,1
04211V1677432_2,38140,2
10236V72161_2,38140,1
27372V72852_1,38140,1
81077V72158_1,38140,2
04211V1677432_2,38150,2
16219V72812_1,38150,1
27372V72852_1,38150,1
27372V72852_2,38150,1
81077V72158_1,38150,3
04211V1677432_2,38160,2
04300V72813_1,38160,1
16219V72812_2,38160,1
21801V72158_1,38160,1
21801V72158_2,38160,1
27372V72852_1,38160,2
27372V72852_2,38160,1
81077V72158_1,38160,1
88356V72157_1,38160,1
04211V1677432_2,38170,1
16219V72812_1,38170,1
21801V72158_1,38170,1
27372V72852_1,38170,1
81077V72158_1,38170,2
88356V72157_1,38170,2
04211V1677432_1,38180,1
04211V1677432_2,38180,1
16219V72812_1,38180,1
16219V72812_2,38180,1
21801V72158_2,38180,1
27372V72852_1,38180,1
81077V72158_1,38180,2
88356V72157_1,38180,2
04211V1677432_2,38190,2
04300V72813_1,38190,1
04300V72813_3,38190,1
10236V72161_1,38190,1
21801V72158_1,38190,1
27372V72852_2,38190,1
81077V72158_1,38190,3
88356V72157_1,38190,1
04211V1677432_2,38200,1
04300V72813_3,38200,1
16219V72812_1,38200,1
21801V72158_1,38200,1
81077V72158_1,38200,3
04211V1677432_2,38210,1
04300V72813_3,38210,2
10236V72161_1,38210,1
10236V72161_2,38210,1
16219V72812_1,38210,1
27372V72852_1,38210,1
27372V72852_2,38210,1
04211V1677432_2,38220,2
04300V72813_3,38220,3
10236V72161_2,38220,2
16219V72812_1,38220,1
27372V72852_2,38220,1
88356V72157_1,38220,1
04211V1677432_2,38230,1
04300V72813_1,38230,1
04300V72813_3,38230,1
16219V72812_1,38230,1
27372V72852_1,38230,1
04211V1677432_2,38240,1
04300V72813_3,38240,1
16219V72812_2,38240,2
16219V72812_3,38240,1
04211V1677432_2,38250,1
04300V72813_3,38250,1
16219V72812_2,38250,1
27372V72852_2,38250,1
04300V72813_1,38260,1
10236V72161_2,38260,1
16219V72812_1,38260,1
16219V72812_2,38260,1
21801V72158_1,38260,1
21801V72158_2,38260,2
27372V72852_1,38260,1
81077V72158_2,38260,1
10236V72161_2,38270,1
16219V72812_1,38270,1
21801V72158_2,38270,1
27372V72852_1,38270,1
81077V72158_2,38270,1
04211V1677432_2,38280,2
10236V72161_2,38280,1
16219V72812_1,38280,1
16219V72812_2,38280,1
16219V72812_3,38280,1
21801V72158_1,38280,1
81077V72158_2,38280,1
04300V72813_1,38290,1
16219V72812_1,38290,1
16219V72812_2,38290,1
21801V72158_1,38290,1
27372V72852_2,38290,1
16219V72812_1,38300,2
16219V72812_2,38300,1
21801V72158_1,38300,2
21801V72158_2,38300,1
27372V72852_2,38300,2
81077V72158_1,38300,1
04211V1677432_1,38310,1
04300V72813_1,38310,1
16219V72812_1,38310,1
21801V72158_1,38310,1
27372V72852_2,38310,1
81077V72158_1,38310,1
04300V72813_1,38320,1
21801V72158_1,38320,1
27372V72852_2,38320,1
81077V72158_1,38320,1
04211V1677432_2,38330,1
04300V72813_1,38330,1
04300V72813_3,38330,1
81077V72158_1,38330,1
10236V72161_1,38340,1
16219V72812_1,38340,1
16219V72812_4,38340,1
21801V72158_1,38340,1
81077V72158_2,38340,1
04300V72813_3,38350,1
16219V72812_1,38350,1
16219V72812_2,38350,1
27372V72852_2,38350,1
81077V72158_2,38350,1
04211V1677432_1,38360,1
16219V72812_1,38360,1
81077V72158_1,38360,1
81077V72158_2,38360,1
88356V72157_1,38360,1
04211V1677432_2,38370,1
10236V72161_1,38370,1
16219V72812_1,38370,1
81077V72158_1,38370,3
88356V72157_1,38370,1
04211V1677432_2,38380,1
04300V72813_1,38380,1
16219V72812_2,38380,1
81077V72158_1,38380,3
88356V72157_4,38380,1
04211V1677432_2,38390,2
04300V72813_1,38390,1
16219V72812_1,38390,1
16219V72812_2,38390,1
16219V72812_4,38390,1
27372V72852_1,38390,1
81077V72158_1,38390,2
04211V1677432_2,38400,1
04300V72813_1,38400,1
16219V72812_2,38400,1
21801V72158_1,38400,1
81077V72158_1,38400,2
04211V1677432_2,38410,2
04300V72813_3,38410,1
16219V72812_2,38410,1
21801V72158_1,38410,1
27372V72852_2,38410,1
81077V72158_1,38410,1
88356V72157_1,38410,1
04211V1677432_2,38420,2
04300V72813_1,38420,1
21801V72158_1,38420,1
21801V72158_2,38420,1
81077V72158_1,38420,3
81077V72158_3,38420,2
04211V1677432_2,38430,1
16219V72812_1,38430,1
27372V72852_1,38430,1
81077V72158_1,38430,3
81077V72158_2,38430,1
81077V72158_3,38430,2
04211V1677432_2,38440,1
10236V72161_1,38440,1
10236V72161_2,38440,2
16219V72812_1,38440,1
27372V72852_2,38440,1
81077V72158_1,38440,2
81077V72158_2,38440,1
81077V72158_3,38440,2
81077V72158_4,38440,2
16219V72812_1,38450,1
16219V72812_2,38450,1
21801V72158_2,38450,2
81077V72158_1,38450,1
81077V72158_2,38450,2
81077V72158_3,38450,2
81077V72158_4,38450,1
04300V72813_1,38460,1
16219V72812_1,38460,2
27372V72852_1,38460,1
27372V72852_2,38460,2
81077V72158_1,38460,1
81077V72158_2,38460,2
81077V72158_3,38460,1
81077V72158_4,38460,1
04211V1677432_1,38470,1
04300V72813_3,38470,1
16219V72812_1,38470,3
81077V72158_1,38470,1
81077V72158_2,38470,1
81077V72158_3,38470,1
81077V72158_4,38470,1
04300V72813_1,38480,1
04300V72813_3,38480,1
10236V72161_1,38480,1
16219V72812_1,38480,3
27372V72852_1,38480,1
27372V72852_2,38480,1
81077V72158_1,38480,1
81077V72158_2,38480,1
81077V72158_3,38480,1
81077V72158_4,38480,1
04211V1677432_2,38490,1
16219V72812_2,38490,1
27372V72852_2,38490,1
81077V72158_1,38490,1
81077V72158_2,38490,1
81077V72158_3,38490,1
04211V1677432_2,38500,1
10236V72161_2,38500,1
16219V72812_2,38500,1
21801V72158_1,38500,1
21801V72158_2,38500,1
27372V72852_1,38500,1
27372V72852_2,38500,1
81077V72158_1,38500,1
81077V72158_2,38500,1
81077V72158_3,38500,1
88356V72157_1,38500,1
04211V1677432_2,38510,1
16219V72812_2,38510,1
16219V72812_4,38510,1
21801V72158_1,38510,2
27372V72852_2,38510,1
81077V72158_1,38510,1
81077V72158_2,38510,1
04300V72813_1,38520,1
10236V72161_1,38520,1
21801V72158_1,38520,1
10236V72161_1,38530,1
10236V72161_2,38530,1
16219V72812_1,38530,1
21801V72158_2,38530,1
27372V72852_1,38530,1
27372V72852_2,38530,1
04211V1677432_2,38540,1
16219V72812_1,38540,1
27372V72852_1,38540,1
27372V72852_2,38540,1
16219V72812_1,38550,2
27372V72852_1,38550,1
27372V72852_2,38550,2
16219V72812_1,38560,3
21801V72158_2,38560,1
04211V1677432_2,38570,1
04300V72813_3,38570,1
10236V72161_2,38570,2
16219V72812_1,38570,1
16219V72812_2,38570,1
16219V72812_3,38570,1
21801V72158_1,38570,1
27372V72852_2,38570,1
81077V72158_2,38570,1
04211V1677432_2,38580,1
04300V72813_1,38580,1
04300V72813_3,38580,2
10236V72161_1,38580,1
16219V72812_1,38580,2
16219V72812_2,38580,2
21801V72158_1,38580,1
81077V72158_2,38580,1
04211V1677432_2,38590,1
04300V72813_3,38590,2
16219V72812_1,38590,1
16219V72812_2,38590,1
21801V72158_1,38590,2
21801V72158_2,38590,1
27372V72852_2,38590,1
81077V72158_2,38590,2
88356V72157_1,38590,1
04211V1677432_2,38600,2
04300V72813_1,38600,1
04300V72813_3,38600,1
16219V72812_2,38600,1
21801V72158_1,38600,2
81077V72158_2,38600,1
04300V72813_3,38610,2
16219V72812_1,38610,1
21801V72158_1,38610,1
27372V72852_2,38610,2
81077V72158_2,38610,1
04300V72813_3,38620,1
16219V72812_2,38620,1
16219V72812_4,38620,1
21801V72158_1,38620,1
04211V1677432_2,38630,1
04300V72813_1,38630,1
04300V72813_3,38630,1
16219V72812_1,38630,1
21801V72158_1,38630,2
27372V72852_1,38630,1
88356V72157_1,38630,1
04211V1677432_2,38640,1
04300V72813_1,38640,1
16219V72812_2,38640,1
21801V72158_2,38640,1
27372V72852_2,38640,1
16219V72812_2,38650,1
21801V72158_2,38650,1
27372V72852_2,38650,1
88356V72157_6,38650,1
04211V1677432_1,38660,1
10236V72161_1,38660,1
16219V72812_1,38660,1
16219V72812_2,38660,1
81077V72158_1,38660,1
04300V72813_1,38670,1
10236V72161_1,38670,1
21801V72158_1,38670,1
81077V72158_1,38670,2
04300V72813_3,38680,1
16219V72812_1,38680,1
21801V72158_1,38680,1
27372V72852_1,38680,1
81077V72158_1,38680,2
04300V72813_1,38690,1
21801V72158_1,38690,1
81077V72158_1,38690,2
04211V1677432_2,38700,1
04300V72813_3,38700,1
21801V72158_1,38700,1
27372V72852_1,38700,3
27372V72852_2,38700,1
81077V72158_1,38700,1
04211V1677432_2,38710,1
16219V72812_1,38710,1
16219V72812_2,38710,1
21801V72158_1,38710,1
04211V1677432_2,38720,1
04300V72813_1,38720,1
04300V72813_3,38720,1
10236V72161_1,38720,1
10236V72161_2,38720,1
16219V72812_1,38720,1
16219V72812_2,38720,1
21801V72158_1,38720,1
27372V72852_1,38720,1
81077V72158_1,38720,2
88356V72157_1,38720,1
04211V1677432_2,38730,1
16219V72812_2,38730,1
21801V72158_1,38730,2
27372V72852_2,38730,2
81077V72158_1,38730,2
04211V1677432_2,38740,1
16219V72812_2,38740,2
21801V72158_1,38740,1
04300V72813_1,38750,1
04300V72813_3,38750,2
10236V72161_2,38750,1
21801V72158_1,38750,1
27372V72852_1,38750,1
04211V1677432_2,38760,1
04300V72813_3,38760,2
04211V1677432_2,38770,1
04300V72813_3,38770,1
16219V72812_2,38770,1
16219V72812_4,38770,1
21801V72158_1,38770,1
81077V72158_1,38770,1
88356V72157_1,38770,1
04211V1677432_2,38780,1
04300V72813_3,38780,2
21801V72158_1,38780,1
27372V72852_2,38780,1
81077V72158_1,38780,1
04211V1677432_2,38790,2
04300V72813_3,38790,2
16219V72812_1,38790,2
16219V72812_2,38790,1
81077V72158_1,38790,2
88356V72157_1,38790,1
88356V72157_6,38790,1
04211V1677432_2,38800,2
04300V72813_3,38800,1
27372V72852_1,38800,1
27372V72852_2,38800,2
81077V72158_1,38800,2
04300V72813_3,38810,2
10236V72161_2,38810,1
16219V72812_2,38810,1
27372V72852_1,38810,1
81077V72158_1,38810,1
04211V1677432_2,38820,1
04300V72813_1,38820,1
04300V72813_3,38820,1
81077V72158_1,38820,2
04211V1677432_2,38830,2
21801V72158_1,38830,1
27372V72852_2,38830,1
81077V72158_1,38830,2
81077V72158_2,38830,1
04211V1677432_1,38840,1
04211V1677432_2,38840,1
04300V72813_1,38840,1
10236V72161_2,38840,1
16219V72812_1,38840,1
21801V72158_1,38840,1
81077V72158_1,38840,2
81077V72158_2,38840,1
04211V1677432_2,38850,1
04300V72813_3,38850,1
10236V72161_2,38850,1
16219V72812_2,38850,1
27372V72852_2,38850,1
81077V72158_1,38850,3
81077V72158_2,38850,1
88356V72157_1,38850,1
04211V1677432_2,38860,1
27372V72852_1,38860,2
27372V72852_2,38860,1
81077V72158_1,38860,2
04211V1677432_2,38870,1
04300V72813_1,38870,1
27372V72852_1,38870,1
81077V72158_1,38870,1
04211V1677432_2,38880,1
16219V72812_2,38880,1
81077V72158_1,38880,2
04211V1677432_2,38890,1
04300V72813_1,38890,1
16219V72812_1,38890,1
81077V72158_1,38890,3
04211V1677432_2,38900,2
10236V72161_2,38900,1
16219V72812_1,38900,1
16219V72812_2,38900,1
27372V72852_2,38900,1
81077V72158_1,38900,3
04211V1677432_2,38910,1
04300V72813_3,38910,1
16219V72812_1,38910,2
16219V72812_2,38910,2
21801V72158_1,38910,1
27372V72852_2,38910,1
81077V72158_1,38910,4
16219V72812_1,38920,2
16219V72812_2,38920,1
21801V72158_1,38920,1
81077V72158_1,38920,5
81077V72158_3,38920,2
04300V72813_1,38930,1
10236V72161_2,38930,1
16219V72812_1,38930,1
16219V72812_2,38930,1
21801V72158_1,38930,1
21801V72158_2,38930,2
81077V72158_1,38930,2
81077V72158_2,38930,1
81077V72158_3,38930,1
81077V72158_4,38930,1
04211V1677432_2,38940,1
04300V72813_3,38940,1
10236V72161_3,38940,1
16219V72812_1,38940,1
16219V72812_2,38940,1
21801V72158_2,38940,1
27372V72852_2,38940,1
81077V72158_1,38940,3
81077V72158_2,38940,1
81077V72158_3,38940,2
81077V72158_4,38940,1
88356V72157_1,38940,1
04211V1677432_2,38950,1
04300V72813_1,38950,1
04300V72813_3,38950,2
10236V72161_1,38950,1
16219V72812_1,38950,2
16219V72812_2,38950,3
21801V72158_2,38950,2
27372V72852_1,38950,1
81077V72158_1,38950,2
81077V72158_3,38950,2
04211V1677432_2,38960,2
04300V72813_3,38960,1
16219V72812_1,38960,1
16219V72812_2,38960,1
21801V72158_1,38960,1
21801V72158_2,38960,1
27372V72852_2,38960,2
81077V72158_1,38960,1
81077V72158_2,38960,1
81077V72158_3,38960,1
81077V72158_4,38960,1
88356V72157_1,38960,1
88356V72157_6,38960,1
04211V1677432_2,38970,1
16219V72812_1,38970,2
21801V72158_1,38970,1
21801V72158_2,38970,2
27372V72852_2,38970,2
81077V72158_1,38970,1
81077V72158_2,38970,1
81077V72158_3,38970,1
81077V72158_4,38970,1
04211V1677432_2,38980,1
04300V72813_1,38980,1
16219V72812_1,38980,1
21801V72158_2,38980,1
27372V72852_2,38980,1
81077V72158_1,38980,1
81077V72158_3,38980,1
81077V72158_4,38980,1
04211V1677432_2,38990,1
04300V72813_3,38990,1
10236V72161_1,38990,1
10236V72161_2,38990,1
21801V72158_2,38990,1
27372V72852_2,38990,1
81077V72158_1,38990,1
81077V72158_2,38990,1
04211V1677432_2,39000,2
16219V72812_1,39000,1
27372V72852_1,39000,2
81077V72158_1,39000,1
81077V72158_2,39000,1
81077V72158_3,39000,1
04300V72813_3,39010,1
81077V72158_1,39010,1
81077V72158_3,39010,1
04211V1677432_2,39020,2
04300V72813_1,39020,1
16219V72812_1,39020,1
16219V72812_2,39020,1
16219V72812_4,39020,1
04300V72813_1,39030,1
16219V72812_2,39030,1
27372V72852_2,39030,1
04300V72813_1,39040,1
16219V72812_1,39040,1
16219V72812_2,39040,1
21801V72158_1,39040,1
21801V72158_2,39040,2
88356V72157_1,39040,1
04211V1677432_2,39050,1
10236V72161_1,39050,1
10236V72161_2,39050,1
10236V72161_3,39050,1
16219V72812_1,39050,2
16219V72812_2,39050,2
27372V72852_2,39050,2
10236V72161_2,39060,1
27372V72852_1,39060,1
04211V1677432_1,39070,1
04300V72813_1,39070,1
16219V72812_1,39080,1
27372V72852_2,39080,1
10236V72161_2,39090,1
04211V1677432_2,39100,1
04300V72813_1,39100,1
10236V72161_2,39100,1
16219V72812_2,39100,1
21801V72158_1,39100,1
04211V1677432_2,39110,2
04300V72813_3,39110,1
10236V72161_2,39110,1
16219V72812_2,39110,1
21801V72158_1,39110,2
27372V72852_2,39110,2
81077V72158_1,39110,1
04211V1677432_2,39120,1
10236V72161_4,39120,1
21801V72158_1,39120,2
27372V72852_1,39120,1
81077V72158_1,39120,1
81077V72158_2,39120,1
88356V72157_1,39120,1
04211V1677432_2,39130,1
04300V72813_3,39130,1
10236V72161_4,39130,1
16219V72812_1,39130,1
27372V72852_1,39130,1
81077V72158_2,39130,1
04211V1677432_1,39140,1
04211V1677432_2,39140,2
04300V72813_3,39140,1
21801V72158_1,39140,1
81077V72158_2,39140,1
04300V72813_1,39150,1
04300V72813_3,39150,1
16219V72812_1,39150,1
16219V72812_2,39150,1
21801V72158_1,39150,1
81077V72158_1,39150,1
04211V1677432_2,39160,1
27372V72852_1,39160,2
81077V72158_1,39160,1
04211V1677432_2,39170,1
04300V72813_1,39170,1
04300V72813_3,39170,1
16219V72812_1,39170,2
16219V72812_3,39170,1
27372V72852_2,39170,2
81077V72158_1,39170,2
88356V72157_1,39170,1
04211V1677432_2,39180,2
04300V72813_3,39180,1
16219V72812_1,39180,1
27372V72852_2,39180,1
81077V72158_1,39180,3
81077V72158_2,39180,1
04211V1677432_2,39190,1
04300V72813_1,39190,1
04300V72813_3,39190,2
16219V72812_2,39190,1
21801V72158_1,39190,1
27372V72852_1,39190,1
81077V72158_1,39190,1
81077V72158_2,39190,1
88356V72157_1,39190,1
04211V1677432_2,39200,1
04300V72813_3,39200,1
16219V72812_1,39200,1
81077V72158_2,39200,1
04211V1677432_2,39210,2
10236V72161_3,39210,1
16219V72812_1,39210,1
16219V72812_2,39210,1
27372V72852_1,39210,1
81077V72158_1,39210,1
04211V1677432_2,39220,1
16219V72812_1,39220,1
16219V72812_2,39220,1
81077V72158_1,39220,3
04211V1677432_2,39230,1
21801V72158_1,39230,1
81077V72158_1,39230,2
04211V1677432_2,39240,2
10236V72161_1,39240,1
10236V72161_4,39240,1
16219V72812_1,39240,1
27372V72852_2,39240,1
04211V1677432_2,39250,1
04300V72813_1,39250,1
04300V72813_3,39250,1
10236V72161_1,39250,1
16219V72812_1,39250,1
04211V1677432_2,39260,1
16219V72812_1,39260,2
27372V72852_2,39260,1
81077V72158_1,39260,1
04211V1677432_2,39270,2
04300V72813_1,39270,1
10236V72161_2,39270,2
16219V72812_1,39270,2
27372V72852_2,39270,1
81077V72158_1,39270,2
04211V1677432_2,39280,1
04300V72813_3,39280,1
10236V72161_2,39280,1
21801V72158_1,39280,1
21801V72158_2,39280,1
81077V72158_1,39280,1
04211V1677432_2,39290,1
04300V72813_1,39290,1
04300V72813_3,39290,1
10236V72161_1,39290,1
10236V72161_2,39290,1
10236V72161_3,39290,1
16219V72812_2,39290,1
27372V72852_1,39290,2
81077V72158_1,39290,1
88356V72157_1,39290,1
04211V1677432_2,39300,2
27372V72852_2,39300,1
81077V72158_1,39300,2
04211V1677432_1,39310,1
04211V1677432_2,39310,2
10236V72161_2,39310,1
16219V72812_2,39310,1
21801V72158_2,39310,1
27372V72852_2,39310,1
81077V72158_1,39310,3
04211V1677432_2,39320,1
04300V72813_1,39320,1
10236V72161_2,39320,1
16219V72812_1,39320,1
16219V72812_2,39320,1
21801V72158_2,39320,1
27372V72852_1,39320,2
27372V72852_2,39320,1
81077V72158_1,39320,2
88356V72157_1,39320,1
88356V72157_4,39320,1
04211V1677432_1,39330,1
04211V1677432_2,39330,1
04300V72813_1,39330,1
10236V72161_1,39330,1
10236V72161_2,39330,1
16219V72812_1,39330,1
21801V72158_1,39330,1
27372V72852_2,39330,1
81077V72158_1,39330,1
81077V72158_2,39330,1
04211V1677432_2,39340,1
04300V72813_1,39340,1
04300V72813_3,39340,1
16219V72812_2,39340,1
27372V72852_2,39340,1
81077V72158_1,39340,1
81077V72158_2,39340,2
